tips,Tip_Name,Order,Family,Genus,level0,level1,level2,level3,level4,level5,level6,level7
Pycnopygius_cinereus_KUNHM16096,PASSERIFORMES_Meliphagidae_Pycnopygius_cinereus,PASSERIFORMES,Meliphagidae,Pycnopygius,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pygarrhichas_albogularis_A9930,PASSERIFORMES_Furnariidae_Pygarrhichas_albogularis,PASSERIFORMES,Furnariidae,Pygarrhichas,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
pygiptila_stellaris_b42777,PASSERIFORMES_Thamnophilidae_Pygiptila_stellaris,PASSERIFORMES,Thamnophilidae,Pygiptila,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pygoscelis_adeliae_APP041,SPHENISCIFORMES_Spheniscidae_Pygoscelis_adeliae,SPHENISCIFORMES,Spheniscidae,Pygoscelis,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,x,x,x
Pygoscelis_papua_GCA_003264615,SPHENISCIFORMES_Spheniscidae_Pygoscelis_papua,SPHENISCIFORMES,Spheniscidae,Pygoscelis,Neoaves,Phaethoquornithes,Aequornithes,Feraequornithes,Procellariimorphae,x,x,x
Pyriglena_atra_LGEMA15342,PASSERIFORMES_Thamnophilidae_Pyriglena_atra,PASSERIFORMES,Thamnophilidae,Pyriglena,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyriglena_leuconota_ANSP18393,PASSERIFORMES_Thamnophilidae_Pyriglena_leuconota,PASSERIFORMES,Thamnophilidae,Pyriglena,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyriglena_leucoptera_L25922,PASSERIFORMES_Thamnophilidae_Pyriglena_leucoptera,PASSERIFORMES,Thamnophilidae,Pyriglena,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrilia_aurantiocephala_LSUMZB78348,PSITTACIFORMES_Psittacidae_Pyrilia_aurantiocephala,PSITTACIFORMES,Psittacidae,Pyrilia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrilia_barrabandi_FMNH389688,PSITTACIFORMES_Psittacidae_Pyrilia_barrabandi,PSITTACIFORMES,Psittacidae,Pyrilia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrilia_caica_FMNH389173,PSITTACIFORMES_Psittacidae_Pyrilia_caica,PSITTACIFORMES,Psittacidae,Pyrilia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrilia_haematotis_LSUMZB26582,PSITTACIFORMES_Psittacidae_Pyrilia_haematotis,PSITTACIFORMES,Psittacidae,Pyrilia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrilia_pulchra_ANSP185122,PSITTACIFORMES_Psittacidae_Pyrilia_pulchra,PSITTACIFORMES,Psittacidae,Pyrilia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrilia_pyrilia_LACM73161,PSITTACIFORMES_Psittacidae_Pyrilia_pyrilia,PSITTACIFORMES,Psittacidae,Pyrilia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrilia_vulturina_USNMHB6888,PSITTACIFORMES_Psittacidae_Pyrilia_vulturina,PSITTACIFORMES,Psittacidae,Pyrilia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrocephalus_rubinus_GAMA1,PASSERIFORMES_Tyrannidae_Pyrocephalus_rubinus,PASSERIFORMES,Tyrannidae,Pyrocephalus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyroderus_scutatus_L44166,PASSERIFORMES_Cotingidae_Pyroderus_scutatus,PASSERIFORMES,Cotingidae,Pyroderus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
pyrrhocorax_pyrrhocorax_28865,PASSERIFORMES_Corvidae_Pyrrhocorax_pyrrhocorax,PASSERIFORMES,Corvidae,Pyrrhocorax,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrholaemus_brunneus_ANWCB54195,PASSERIFORMES_Acanthizidae_Pyrrholaemus_brunneus,PASSERIFORMES,Acanthizidae,Pyrrholaemus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrholaemus_saggittatus_ANWCB52923,PASSERIFORMES_Acanthizidae_Pyrrholaemus_sagittatus,PASSERIFORMES,Acanthizidae,Pyrrholaemus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhomyias_cinnamomeus_AMNH388114,PASSERIFORMES_Tyrannidae_Pyrrhomyias_cinnamomeus,PASSERIFORMES,Tyrannidae,Pyrrhomyias,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_albipectus_LSUMZB5958,PSITTACIFORMES_Psittacidae_Pyrrhura_albipectus,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_amazonum_LACM42239,PSITTACIFORMES_Psittacidae_Pyrrhura_amazonum,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_caeruleiceps_USNM372619,PSITTACIFORMES_Psittacidae_Pyrrhura_picta,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_calliptera_AMNH126440,PSITTACIFORMES_Psittacidae_Pyrrhura_calliptera,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_cruentata_SDZoo897450,PSITTACIFORMES_Psittacidae_Pyrrhura_cruentata,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_devillei_AMNH785882,PSITTACIFORMES_Psittacidae_Pyrrhura_devillei,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_egregia_LSUMZB48297,PSITTACIFORMES_Psittacidae_Pyrrhura_egregia,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_emma_AMNH387973,PSITTACIFORMES_Psittacidae_Pyrrhura_emma,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_frontalis_LSUMZB14206,PSITTACIFORMES_Psittacidae_Pyrrhura_frontalis,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_griseipectus_AMNH241758,PSITTACIFORMES_Psittacidae_Pyrrhura_griseipectus,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_hoematotis_LACM83545,PSITTACIFORMES_Psittacidae_Pyrrhura_hoematotis,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_hoffmanni_LSUMZB72194,PSITTACIFORMES_Psittacidae_Pyrrhura_hoffmanni,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_lepida_LACM42248,PSITTACIFORMES_Psittacidae_Pyrrhura_lepida,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_leucotis_ANSP175865,PSITTACIFORMES_Psittacidae_Pyrrhura_leucotis,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_lucianii_AMNH308975,PSITTACIFORMES_Psittacidae_Pyrrhura_lucianii,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_melanura_DOT12781,PSITTACIFORMES_Psittacidae_Pyrrhura_melanura,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_molinae_DOT2706,PSITTACIFORMES_Psittacidae_Pyrrhura_molinae,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_orcesi_LSUMZB7803,PSITTACIFORMES_Psittacidae_Pyrrhura_orcesi,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_perlata_LSUMZB12547,PSITTACIFORMES_Psittacidae_Pyrrhura_perlata,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_rhodocephala_LACM68499,PSITTACIFORMES_Psittacidae_Pyrrhura_rhodocephala,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_roseifrons_LSUMZB10802,PSITTACIFORMES_Psittacidae_Pyrrhura_roseifrons,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_rupicola_LSUMZB9467,PSITTACIFORMES_Psittacidae_Pyrrhura_rupicola,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrrhura_viridicata_AMNH766641,PSITTACIFORMES_Psittacidae_Pyrrhura_viridicata,PSITTACIFORMES,Psittacidae,Pyrrhura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Pyrroglaux_podarginus_23683,STRIGIFORMES_Strigidae_Otus_podarginus,STRIGIFORMES,Strigidae,Otus,Neoaves,Telluraves,Afroaves,x,x,x,x,x
Querula_purpurata_L27363,PASSERIFORMES_Cotingidae_Querula_purpurata,PASSERIFORMES,Cotingidae,Querula,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rallus_limicola,GRUIFORMES_Rallidae_Rallus_limicola,GRUIFORMES,Rallidae,Rallus,Neoaves,x,x,x,x,x,x,x
ramphastos_tucanus_b35545,PICIFORMES_Ramphastidae_Ramphastos_tucanus,PICIFORMES,Ramphastidae,Ramphastos,Neoaves,Telluraves,Afroaves,Coraciimorphae,Cavitaves,Eucavitaves,Picocoraciades,Picodynastornithes
Ramphotrigon_fuscicauda_L18539,PASSERIFORMES_Tyrannidae_Ramphotrigon_fuscicauda,PASSERIFORMES,Tyrannidae,Ramphotrigon,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Ramphotrigon_megacephalum_LSUMZ10867,PASSERIFORMES_Tyrannidae_Ramphotrigon_megacephalum,PASSERIFORMES,Tyrannidae,Ramphotrigon,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Ramphotrigon_ruficauda_L18391,PASSERIFORMES_Tyrannidae_Ramphotrigon_ruficauda,PASSERIFORMES,Tyrannidae,Ramphotrigon,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Ramsayornis_fasciatus_ANWCB57469,PASSERIFORMES_Meliphagidae_Ramsayornis_fasciatus,PASSERIFORMES,Meliphagidae,Ramsayornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
recurvirostra_americana_b5730,CHARADRIIFORMES_Recurvirostridae_Recurvirostra_americana,CHARADRIIFORMES,Recurvirostridae,Recurvirostra,Neoaves,x,x,x,x,x,x,x
regulus_calendula_b62760,PASSERIFORMES_Regulidae_Corthylio_calendula,PASSERIFORMES,Regulidae,Corthylio,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
regulus_regulus_6778,PASSERIFORMES_Regulidae_Regulus_regulus,PASSERIFORMES,Regulidae,Regulus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Reinwardtipicus_validus_LSUMZB38653,PICIFORMES_Picidae_Reinwardtipicus_validus,PICIFORMES,Picidae,Reinwardtipicus,Neoaves,Telluraves,Afroaves,Coraciimorphae,Cavitaves,Eucavitaves,Picocoraciades,Picodynastornithes
remiz_consobrinus_28817,PASSERIFORMES_Remizidae_Remiz_consobrinus,PASSERIFORMES,Remizidae,Remiz,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rhagologus_leucostigma_18382,PASSERIFORMES_Rhagologidae_Rhagologus_leucostigma,PASSERIFORMES,Rhagologidae,Rhagologus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rhea_americana,RHEIFORMES_Rheidae_Rhea_americana,RHEIFORMES,Rheidae,Rhea,Palaeognathae,Notopalaeognathae,x,x,x,x,x,x
Rhegmatorhina_berlepschi_MZU86757,PASSERIFORMES_Thamnophilidae_Rhegmatorhina_berlepschi,PASSERIFORMES,Thamnophilidae,Rhegmatorhina,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhegmatorhina_cristata_MPEGSGC613,PASSERIFORMES_Thamnophilidae_Rhegmatorhina_cristata,PASSERIFORMES,Thamnophilidae,Rhegmatorhina,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhegmatorhina_gymnops_L35336,PASSERIFORMES_Thamnophilidae_Rhegmatorhina_gymnops,PASSERIFORMES,Thamnophilidae,Rhegmatorhina,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhegmatorhina_hoffmannsi_LSU36786,PASSERIFORMES_Thamnophilidae_Rhegmatorhina_hoffmannsi,PASSERIFORMES,Thamnophilidae,Rhegmatorhina,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhegmatorhina_melanosticta_LSU4248,PASSERIFORMES_Thamnophilidae_Rhegmatorhina_melanosticta,PASSERIFORMES,Thamnophilidae,Rhegmatorhina,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhinocrypta_lanceolata_A6107,PASSERIFORMES_Rhinocryptidae_Rhinocrypta_lanceolata,PASSERIFORMES,Rhinocryptidae,Rhinocrypta,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rhinopomastus_cyanomelas,BUCEROTIFORMES_Phoeniculidae_Rhinopomastus_cyanomelas,BUCEROTIFORMES,Phoeniculidae,Rhinopomastus,Neoaves,Telluraves,Afroaves,Coraciimorphae,Cavitaves,Eucavitaves,Picocoraciades,x
rhipidura_javanica_17717,PASSERIFORMES_Rhipiduridae_Rhipidura_javanica,PASSERIFORMES,Rhipiduridae,Rhipidura,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rhodinocichla_rosea_b26906,PASSERIFORMES_Rhodinocichlidae_Rhodinocichla_rosea,PASSERIFORMES,Rhodinocichlidae,Rhodinocichla,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhopias_gularis_LAA115,PASSERIFORMES_Thamnophilidae_Rhopias_gularis,PASSERIFORMES,Thamnophilidae,Rhopias,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhopornis_ardesiacus_J1729,PASSERIFORMES_Thamnophilidae_Rhopornis_ardesiacus,PASSERIFORMES,Thamnophilidae,Rhopornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhynchocyclus_brevirostris_L28211,PASSERIFORMES_Tyrannidae_Rhynchocyclus_brevirostris,PASSERIFORMES,Tyrannidae,Rhynchocyclus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhynchocyclus_fulvipectus_L43821,PASSERIFORMES_Tyrannidae_Rhynchocyclus_fulvipectus,PASSERIFORMES,Tyrannidae,Rhynchocyclus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhynchocyclus_olivaceus_GCPE76,PASSERIFORMES_Tyrannidae_Rhynchocyclus_olivaceus,PASSERIFORMES,Tyrannidae,Rhynchocyclus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhynchocyclus_pacificus_ANS17359,PASSERIFORMES_Tyrannidae_Rhynchocyclus_pacificus,PASSERIFORMES,Tyrannidae,Rhynchocyclus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhynchopsitta_pachyrhyncha_USNMHB8714,PSITTACIFORMES_Psittacidae_Rhynchopsitta_pachyrhyncha,PSITTACIFORMES,Psittacidae,Rhynchopsitta,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhynchopsitta_terrisi_KU46136,PSITTACIFORMES_Psittacidae_Rhynchopsitta_terrisi,PSITTACIFORMES,Psittacidae,Rhynchopsitta,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhynchortyx_cinctus_LSUMZB30000,GALLIFORMES_Odontophoridae_Rhynchortyx_cinctus,GALLIFORMES,Odontophoridae,Rhynchortyx,Galloanserae,x,x,x,x,x,x,x
Rhynchospiza_strigiceps_UWBM92416,PASSERIFORMES_Passerellidae_Rhynchospiza_strigiceps,PASSERIFORMES,Passerellidae,Rhynchospiza,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rhynochetos_jubatus,EURYPYGIFORMES_Rhynochetidae_Rhynochetos_jubatus,EURYPYGIFORMES,Rhynochetidae,Rhynochetos,Neoaves,Phaethoquornithes,Phaethontimorphae,x,x,x,x,x
Rhytipterna_holerythra_LSUMZ52898,PASSERIFORMES_Tyrannidae_Rhytipterna_holerythra,PASSERIFORMES,Tyrannidae,Rhytipterna,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhytipterna_immunda_SB11003,PASSERIFORMES_Tyrannidae_Rhytipterna_immunda,PASSERIFORMES,Tyrannidae,Rhytipterna,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rhytipterna_simplex_GSB23,PASSERIFORMES_Tyrannidae_Rhytipterna_simplex,PASSERIFORMES,Tyrannidae,Rhytipterna,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
robsonius_rabori_25709,PASSERIFORMES_Locustellidae_Robsonius_rabori,PASSERIFORMES,Locustellidae,Robsonius,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rollulus_rouloul,GALLIFORMES_Phasianidae_Rollulus_rouloul,GALLIFORMES,Phasianidae,Rollulus,Galloanserae,x,x,x,x,x,x,x
Roraimia_adusta_A11993,PASSERIFORMES_Furnariidae_Roraimia_adusta,PASSERIFORMES,Furnariidae,Roraimia,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
rostratula_benghalensis,CHARADRIIFORMES_Rostratulidae_Rostratula_benghalensis,CHARADRIIFORMES,Rostratulidae,Rostratula,Neoaves,x,x,x,x,x,x,x
Rupicola_peruvianus_L2001,PASSERIFORMES_Cotingidae_Rupicola_peruvianus,PASSERIFORMES,Cotingidae,Rupicola,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Rupicola_rupicola_SB10476,PASSERIFORMES_Cotingidae_Rupicola_rupicola,PASSERIFORMES,Cotingidae,Rupicola,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
sagittarius_serpentarius_b2458,ACCIPITRIFORMES_Sagittariidae_Sagittarius_serpentarius,ACCIPITRIFORMES,Sagittariidae,Sagittarius,Neoaves,Telluraves,Afroaves,x,x,x,x,x
Sakesphorus_canadensis_ICN39311,PASSERIFORMES_Thamnophilidae_Sakesphorus_canadensis,PASSERIFORMES,Thamnophilidae,Sakesphorus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sakesphorus_cristatus_CPJB132,PASSERIFORMES_Thamnophilidae_Sakesphoroides_cristatus,PASSERIFORMES,Thamnophilidae,Sakesphoroides,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sakesphorus_luctuosus_MZU90015,PASSERIFORMES_Thamnophilidae_Sakesphorus_luctuosus,PASSERIFORMES,Thamnophilidae,Sakesphorus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
salpornis_spilonota_19873,PASSERIFORMES_Certhiidae_Salpornis_spilonota,PASSERIFORMES,Certhiidae,Salpornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
sapayoa_aenigma_b2329,PASSERIFORMES_Sapayoidae_Sapayoa_aenigma,PASSERIFORMES,Sapayoidae,Sapayoa,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sapheopipo_noguchii_DOTGFB1,PICIFORMES_Picidae_Dendrocopos_noguchii,PICIFORMES,Picidae,Dendrocopos,Neoaves,Telluraves,Afroaves,Coraciimorphae,Cavitaves,Eucavitaves,Picocoraciades,Picodynastornithes
sarcoramphus_papa,ACCIPITRIFORMES_Cathartidae_Sarcoramphus_papa,ACCIPITRIFORMES,Cathartidae,Sarcoramphus,Neoaves,Telluraves,Afroaves,x,x,x,x,x
sarothrura_elegans,GRUIFORMES_Sarothruridae_Sarothrura_elegans,GRUIFORMES,Sarothruridae,Sarothrura,Neoaves,x,x,x,x,x,x,x
Sassia_abnormis_LSUMZB36380,PICIFORMES_Picidae_Sasia_abnormis,PICIFORMES,Picidae,Sasia,Neoaves,Telluraves,Afroaves,Coraciimorphae,Cavitaves,Eucavitaves,Picocoraciades,Picodynastornithes
Sassia_africana_KU8530,PICIFORMES_Picidae_Verreauxia_africana,PICIFORMES,Picidae,Verreauxia,Neoaves,Telluraves,Afroaves,Coraciimorphae,Cavitaves,Eucavitaves,Picocoraciades,Picodynastornithes
Sassia_ochracea_KU9952,PICIFORMES_Picidae_Sasia_ochracea,PICIFORMES,Picidae,Sasia,Neoaves,Telluraves,Afroaves,Coraciimorphae,Cavitaves,Eucavitaves,Picocoraciades,Picodynastornithes
Satrapa_icterophrys_K9896,PASSERIFORMES_Tyrannidae_Satrapa_icterophrys,PASSERIFORMES,Tyrannidae,Satrapa,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Saxicola_maurus_GCA_900205225,PASSERIFORMES_Muscicapidae_Saxicola_maurus,PASSERIFORMES,Muscicapidae,Saxicola,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sayornis_nigricans_LSUMZ38236,PASSERIFORMES_Tyrannidae_Sayornis_nigricans,PASSERIFORMES,Tyrannidae,Sayornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sayornis_phoebe_A6230,PASSERIFORMES_Tyrannidae_Sayornis_phoebe,PASSERIFORMES,Tyrannidae,Sayornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sayornis_saya_L57523,PASSERIFORMES_Tyrannidae_Sayornis_saya,PASSERIFORMES,Tyrannidae,Sayornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sceloglaux_albifaces_230260,STRIGIFORMES_Strigidae_Ninox_albifacies,STRIGIFORMES,Strigidae,Ninox,Neoaves,Telluraves,Afroaves,x,x,x,x,x
Scelorchilus_albicollis_MVZ164301,PASSERIFORMES_Rhinocryptidae_Scelorchilus_albicollis,PASSERIFORMES,Rhinocryptidae,Scelorchilus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Scelorchilus_rubecula_A9927,PASSERIFORMES_Rhinocryptidae_Scelorchilus_rubecula,PASSERIFORMES,Rhinocryptidae,Scelorchilus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Schiffornis_aenea_L5543,PASSERIFORMES_Tityridae_Schiffornis_aenea,PASSERIFORMES,Tityridae,Schiffornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
schiffornis_major_b4995,PASSERIFORMES_Tityridae_Schiffornis_major,PASSERIFORMES,Tityridae,Schiffornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Schiffornis_olivacea_L48495,PASSERIFORMES_Tityridae_Schiffornis_olivacea,PASSERIFORMES,Tityridae,Schiffornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Schiffornis_stenorhyncha_L28371,PASSERIFORMES_Tityridae_Schiffornis_stenorhyncha,PASSERIFORMES,Tityridae,Schiffornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Schiffornis_turdina_GBR16313,PASSERIFORMES_Tityridae_Schiffornis_turdina,PASSERIFORMES,Tityridae,Schiffornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Schiffornis_veraepacis_L60681,PASSERIFORMES_Tityridae_Schiffornis_veraepacis,PASSERIFORMES,Tityridae,Schiffornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Schiffornis_virescens_A2451,PASSERIFORMES_Tityridae_Schiffornis_virescens,PASSERIFORMES,Tityridae,Schiffornis,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Schoeniophylax_phryganophilus_F334448,PASSERIFORMES_Furnariidae_Schoeniophylax_phryganophilus,PASSERIFORMES,Furnariidae,Schoeniophylax,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sciaphylax_castanea_LSU42168,PASSERIFORMES_Thamnophilidae_Sciaphylax_castanea,PASSERIFORMES,Thamnophilidae,Sciaphylax,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sciaphylax_hemimelaena_L74134,PASSERIFORMES_Thamnophilidae_Sciaphylax_hemimelaena,PASSERIFORMES,Thamnophilidae,Sciaphylax,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Sclateria_naevia_F391418,PASSERIFORMES_Thamnophilidae_Sclateria_naevia,PASSERIFORMES,Thamnophilidae,Sclateria,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
Scleroptila_afra_LSUMZB34277,GALLIFORMES_Phasianidae_Scleroptila_afra,GALLIFORMES,Phasianidae,Scleroptila,Galloanserae,x,x,x,x,x,x,x
Sclerurus_albigularis_L5412,PASSERIFORMES_Furnariidae_Sclerurus_albigularis,PASSERIFORMES,Furnariidae,Sclerurus,Neoaves,Telluraves,Australaves,Eufalconimorphae,Psittacopasseres,x,x,x
